30.392914965021955,-97.72812062473122,20.0,-1.5707963267948966
30.393024547478767,-97.72817324682224,20.0,-0.7853981633974483
30.393069937982563,-97.72830028778804,20.0,0.0
30.393024547478767,-97.72842732875385,20.0,0.7853981633974483
30.392914965021955,-97.72847995084487,20.0,1.5707963267948966
30.392805382442226,-97.72842732875385,20.0,2.356194490192345
30.392759991815506,-97.72830028778804,20.0,3.141592653589793
30.392805382442226,-97.72817324682224,20.0,-2.356194490192345
30.39277158172481,-97.72810232373521,20.0,-1.5707963267948966
30.39288116434245,-97.72815494582623,20.0,-0.7853981633974483
30.392926554912886,-97.72828198679204,20.0,0.0
30.39288116434245,-97.72840902775785,20.0,0.7853981633974483
30.39277158172481,-97.72846164984887,20.0,1.5707963267948966
30.392661998984217,-97.72840902775785,20.0,2.356194490192345
30.392616608290858,-97.72828198679204,20.0,3.141592653589793
30.392661998984217,-97.72815494582623,20.0,-2.356194490192345
30.39299117886764,-97.7286724960389,20.0,-1.5707963267948966
30.393100761238955,-97.72872511812992,20.0,-0.7853981633974483
30.393146151707334,-97.72885215909572,20.0,0.0
30.393100761238955,-97.72897920006153,20.0,0.7853981633974483
30.39299117886764,-97.72903182215255,20.0,1.5707963267948966
30.392881596373403,-97.72897920006153,20.0,2.356194490192345
30.392836205782075,-97.72885215909572,20.0,3.141592653589793
30.392881596373403,-97.72872511812992,20.0,-2.356194490192345
