30.392970195405265,-97.72855460927005,either
30.393362651705104,-97.72867326114508,ground
30.393252792381666,-97.7283165323878,ground
30.392325586433714,-97.72821774931899,ground
30.39299117886764,-97.72885215909572,both
30.393333434244912,-97.7285027998048,ground
30.392914965021955,-97.72830028778804,either
30.39277158172482,-97.72828198679204,either
30.393089487331345,-97.72878002915529,ground
